Raihan_label	Raihan	00:02:38.617	158.617	00:02:43.349	163.349	00:00:04.732	4.732	STATEMENT
Raihan_label	Raihan	00:02:43.390	163.39	00:02:46.530	166.53	00:00:03.140	3.14	STATEMENT
Raihan_label	Raihan	00:02:47.520	167.52	00:02:53.129	173.129	00:00:05.609	5.609	STATEMENT
Raihan_label	Raihan	00:02:53.910	173.91	00:02:55.886	175.886	00:00:01.976	1.976	EXPRESSIVE
Raihan_label	Raihan	00:02:55.930	175.93	00:02:59.120	179.12	00:00:03.190	3.19	STATEMENT
Raihan_label	Raihan	00:02:59.930	179.93	00:03:00.460	180.46	00:00:00.530	0.53	QUESTION
Raihan_label	Raihan	00:03:01.330	181.33	00:03:04.440	184.44	00:00:03.110	3.11	STATEMENT
Raihan_label	Raihan	00:03:05.550	185.55	00:03:06.960	186.96	00:00:01.410	1.41	EXPRESSIVE
Raihan_label	Raihan	00:03:07.310	187.31	00:03:07.920	187.92	00:00:00.610	0.61	BACKCHANNEL
Raihan_label	Raihan	00:03:09.617	189.617	00:03:11.020	191.02	00:00:01.403	1.403	STATEMENT
Raihan_label	Raihan	00:03:14.440	194.44	00:03:15.940	195.94	00:00:01.500	1.5	EXPRESSIVE
Raihan_label	Raihan	00:03:21.070	201.07	00:03:24.740	204.74	00:00:03.670	3.67	EXPRESSIVE
Raihan_label	Raihan	00:03:24.756	204.756	00:03:26.020	206.02	00:00:01.264	1.264	BACKCHANNEL
Raihan_label	Raihan	00:03:26.100	206.1	00:03:27.710	207.71	00:00:01.610	1.61	ACKNOWLEDGEMENT
Raihan_label	Raihan	00:03:29.927	209.927	00:03:33.124	213.124	00:00:03.197	3.197	DIRECTIVE
Raihan_label	Raihan	00:03:33.220	213.22	00:03:35.150	215.15	00:00:01.930	1.93	EXPRESSIVE
Raihan_label	Raihan	00:03:35.260	215.26	00:03:40.080	220.08	00:00:04.820	4.82	STATEMENT
Raihan_label	Raihan	00:03:40.080	220.08	00:03:41.950	221.95	00:00:01.870	1.87	STATEMENT
Raihan_label	Raihan	00:03:42.160	222.16	00:03:45.580	225.58	00:00:03.420	3.42	STATEMENT
Raihan_label	Raihan	00:03:45.580	225.58	00:03:48.640	228.64	00:00:03.060	3.06	STATEMENT
Raihan_label	Raihan	00:03:58.590	238.59	00:03:59.740	239.74	00:00:01.150	1.15	BACKCHANNEL
Raihan_label	Raihan	00:04:01.040	241.04	00:04:02.450	242.45	00:00:01.410	1.41	OTHER
Raihan_label	Raihan	00:04:02.910	242.91	00:04:09.220	249.22	00:00:06.310	6.31	STATEMENT
